;claim;entity;evidence;label
2309;Slagelse Provsti blev dannet i 2014, da det tidligere Slagelse Provsti blev sammenlagt med Skælskør Provsti.;['Slagelse_Provsti'];['Slagelse Provsti er et provsti i Roskilde Stift. Provstiet blev dannet 1. januar 2014 ved en sammenlægning af Slagelse Provsti (før 2014) og Skælskør Provsti og hed indtil 1. januar 2016 Slagelse-Skælskør Provsti.'];Supported
2308;Ida Nicolaisen er lektor ved Nordisk Institut for Asienstudier ved Københavns Universitet.;['Ida_Nicolaisen'];['Agnes Ida Benedicte Nicolaisen (født 10. juni 1940 i Hellerup) er en dansk antropolog og lektor ved Nordisk Institut for Asienstudier ved Københavns Universitet.'];Supported
937;Gudernes Yndling er en film, der er instrueret af Holger-Madsen.;['Gudernes_Yndling'];['Gudernes Yndling er en film instrueret af Holger-Madsen.'];Supported
940;Skarvheimen er et højfjeldsområde ved Jotunheimen i Europa.;['Skarvheimen', 'Jotunheimen'];['Skarvheimen er et højfjeldsområde som forbinder Jotunheimen med Hardangervidda, og ligger i Buskerud, Sogn og Fjordane, Oppland og Hordaland fylker i Norge.', 'Jotunheimen er Norges og Nordeuropas største fjeldområde. Her ligger de højeste fjelde i Nordeuropa, Galdhøpiggen og Glittertind.'];Supported
2303;VM i skak 1929 var en match mellem en russer som boede i Frankrig og en ukrainer som var emigreret til Tyskland.;['VM_i_skak_1929'];"['VM i skak 1929 var en match mellem den regerende mester, den i Frankrig bosatte russer, Alexander Aljechin og udfordreren Efim Bogoljubov, som var fra den ukrainske del af Rusland, men emigreret til Tyskland. Matchen gik til bedst af 30 partier; Aljechin vandt 15½-9½ og forblev verdensmester i skak. Aljechin vandt 11 partier, flere end nogen anden i en match om verdensmesterskabet.']";Supported
2302;Polen dele både lande- og søgrænser med andre lande.;['Polen'];['Polen (), officielt Republikken Polen () er et land i Centraleuropa og grænser til Tyskland mod vest, Tjekkiet og Slovakiet mod syd, Ukraine og Hviderusland mod øst, og Østersøen mod nord, Litauen og Rusland (i form af Kaliningrad-enklaven) mod øst. Polen deler søgrænser med Danmark og Sverige. Med et samlet areal på 312\xa0696\xa0km² er Polen verdens 69. største land og det 9. største i Europa. Polens befolkning udgør 38,5 millioner indbyggere og gør det til det 33. mest befolkede land i verden.'];Supported
941;William Jones blev mere end 50 år gammel.;['William_Jones_(roer)'];['William Jones (1925 - 7. august 2014) var en uruguayansk roer.'];Supported
972;Bregningen Kirke ligger på Sjælland.;['Bregninge_Kirke_(Kalundborg_Kommune)', 'Kalundborg'];['Bregninge Kirke ligger i landsbyen Bregninge, ca. 14 km Ø for Kalundborg (Region Sjælland).', 'Kalundborg er en gammel købstad på Nordvestsjælland inderst i Kalundborg Fjord, hvor halvøerne Røsnæs og Asnæs mødes. Byen har og ligger i Kalundborg Kommune i Region Sjælland. Kalundborg-jysk er en lokal dialekt.'];Supported
973;LandbrugsMedierne sender over 100 publikationer ud om året.;['LandbrugsMedierne'];['LandbrugsMedierne et mediehus, der sender 150. publikationer ud om året.'];Supported
2257;Michael Hester har dømt foldboldkampe under FIFA siden 2007.;['Michael_Hester'];['Michael Hester (født 2. maj 1972 i Sydney) er en newzealandsk fodbolddommer. Han har dømt internationalt under det internationale fodboldforbund FIFA siden 2007, hvor han er placeret i Oceaniens dommergruppe.'];Supported
974;LandbrugsMedierne sender over 100 publikationer ud per 365 dage.;['LandbrugsMedierne'];['LandbrugsMedierne et mediehus, der sender 150. publikationer ud om året.'];Supported
2223;Chlumec nad Cidlinou har flere end fem tusinde indbyggere.;['Chlumec_nad_Cidlinou'];['Chlumec nad Cidlinou er en tjekkisk by med 5.372 indbyggere i den centrale del af landet.'];Supported
2222;Electronics Arts Victor er ejet af Electronics Arts.;['Electronic_Arts_Victor'];['Electronic Arts Victor er en udelukkende japansk gren af Electronic Arts. De har udviklet sportsspil til NES, SNES og Sega Mega Drive.'];Supported
987;Jakob Freud-Magnus er født i Danmark.;['Jakob_Freud-Magnus', 'Nordsjælland'];['Jakob Freud-Magnus (født 15. juni 1956 i Torup Sogn, Nordsjælland) er komponist, sangskriver, musiker, forfatter, multikunstner og opfinder.', 'Nordsjælland er den almindelige betegnelse for det nordøstlige Sjælland. Nordvestsjælland og København betragtes normalt ikke som en del af Nordsjælland.'];Supported
210;Zurp Ahtamn er en dansk film.;['Zurp_Ahtamn'];['Zurp Ahtamn er en dansk dokumentarfilm fra 1971 instrueret af Nils Vest og efter manuskript af Flemming Quist Møller og Nils Vest.'];Supported
988;MASH filmen er baseret af en roman skrevet af Richard Hookers.;['MASH_(film)'];['Den er baseret på Richard Hookers roman MASH: A Novel About Three Army Doctors fra 1968.'];Supported
2218;Chalmers tekniska högskola har cirka 8.400 studerende.;['Chalmers_tekniska_högskola'];"['Chalmers tekniska högskola (fork. CTH, eng.: ""Chalmers University of Technology"") er et teknisk universitet beliggende i Göteborg, Sverige. Universitetet har ca. 8.400 studerende og 2.500 ansatte. Universitetet fokuserer på forskning og uddannelse indenfor teknologi, naturvidenskab og arkitektur.']";Supported
2217;Electronics Arts har en gren udelukkende for Japan.;['Electronic_Arts_Victor'];['Electronic Arts Victor er en udelukkende japansk gren af Electronic Arts. De har udviklet sportsspil til NES, SNES og Sega Mega Drive.'];Supported
2216;En a Minoru Yamasakis projekter blev ramt af et terrorangreb.;['Minoru_Yamasaki'];['Minoru Yamasaki (1. december 1912 – 7. februar 1986) var en japansk-amerikansk arkitekt, der vel nok er bedst kendt som arkitekten bag World Trade Center, der blev ødelagt ved terrorangrebet 11. september 2001.'];Supported
989;Air blev til en electronica duo i 1995.;['Air'];"[""Air er en fransk electronica duo. De studerede begge arkitektur på École Nationale Supérieure d'Architecture de Versailles før de startede bandet i 1995.""]";Supported
2214;Electronics Arts Victor er en udelukkende japansk computerspilproducent.;['Electronic_Arts_Victor'];['Electronic Arts Victor er en udelukkende japansk gren af Electronic Arts. De har udviklet sportsspil til NES, SNES og Sega Mega Drive.'];Supported
2212;Lincoln er kendt for sin historisk bydel.;['Lincoln_(England)'];"['Lincoln (udtales ˈlɪŋkən, latin ""Lindum Colonia"") er domkirkeby og countysæde i Lincolnshire i England, kendt for sin middelalderlige bydel.']";Supported
213;Kristín_Eiríksdóttir har skrevet romaner.;['Kristín_Eiríksdóttir'];['Kristín Eiríksdóttir (født 3. november 1981) er en islandsk digter og forfatter, der har skrevet romaner, noveller, digtsamlinger og skuespil.'];Supported
2210;Ferdinand 1. var konge af Aragonien i fire år.;['Ferdinand_1._af_Aragonien'];['Ferdinand 1. (27. november 1380–2. april 1416) var konge af Aragonien fra 1412 til 1416. Han var også regent i Castilien fra 1406 til 1416.'];Supported
2209;Electronics Arts Victor er EAs japansk gren.;['Electronic_Arts_Victor', 'Electronic_Arts'];['Electronic Arts Victor er en udelukkende japansk gren af Electronic Arts. De har udviklet sportsspil til NES, SNES og Sega Mega Drive.', 'Electronic Arts, ofte forkortet EA, er et amerikansk firma der laver spil til Mac og PC samt Nintendos, Sonys og Microsofts konsoller.'];Supported
991;Schlieffenplanen blev udarbejdet af Alfred Graf von Schlieffen da 1. verdenskrig startede.;['Schlieffenplanen', '1._verdenskrig'];['Schlieffen-planen var en plan, som dannede grundlag for de tyske militære operationer ved udbruddet af 1. verdenskrig, udarbejdet af Alfred Graf von Schlieffen (1833-1913).', '1. verdenskrig eller første verdenskrig (oprindeligt Den store krig) var en global militær konflikt, der varede fra 1. august 1914 til 11. november 1918 og fandt sted på slagmarker hovedsageligt i Europa, men også i Mellemøsten, Afrika og sporadisk i Sydøstasien. Krigen kostede over ni millioner menneskeliv og blev dermed en af de blodigste konflikter i verdenshistorien.'];Supported
2207;Der bor omkring 5400 personer i Chlumec nad Cidlinou.;['Chlumec_nad_Cidlinou'];['Chlumec nad Cidlinou er en tjekkisk by med 5.372 indbyggere i den centrale del af landet.'];Supported
2206;Lincoln er kendt for sin middelalderlige bydel.;['Lincoln_(England)'];"['Lincoln (udtales ˈlɪŋkən, latin ""Lindum Colonia"") er domkirkeby og countysæde i Lincolnshire i England, kendt for sin middelalderlige bydel.']";Supported
994;Batman & Robin er en film fra 1997 med blandt andet Batman.;['Batman_&_Robin'];"[""Batman & Robin er en amerikansk action-krimi, eventyr- og superheltefilm fra 1997 med George Clooney, Chris O'Donnell og Arnold Schwarzenegger i hovedrollerne. Andre centrale roller spilles af Uma Thurman og Alicia Silverstone.""]";Supported
995;Johann Friedrich Struense havde titlen som: Geheimekabinetsminister.;['Geheimekabinetsminister'];['Geheimekabinetsminister var den titel Johann Friedrich Struensee havde da han styrede Danmark.'];Supported
2202;Minoru Yamasaki var involveret i bygningen af World Trade Center.;['Minoru_Yamasaki'];['Minoru Yamasaki (1. december 1912 – 7. februar 1986) var en japansk-amerikansk arkitekt, der vel nok er bedst kendt som arkitekten bag World Trade Center, der blev ødelagt ved terrorangrebet 11. september 2001.'];Supported
2201;Minoru Yamasaki var arkitekten bag en skyskraber i New York City.;['Minoru_Yamasaki', 'World_Trade_Center'];['Minoru Yamasaki (1. december 1912 – 7. februar 1986) var en japansk-amerikansk arkitekt, der vel nok er bedst kendt som arkitekten bag World Trade Center, der blev ødelagt ved terrorangrebet 11. september 2001.', 'World Trade Center (WTC) var et kæmpe forretningscenter og bygningskompleks i Lower Manhattan, New York, bestående af syv bygninger. Mest kendte var de to 110-etagers høje tvillingetårne, der blev opført i perioden 1966-73, med en højde på hhv. 415 og 417 meter. Ved opførelsen var tårnene de højeste i verden, indtil de i 1974 blev overgået af det 442 meter høje Sears Tower i Chicago. Komplekset blev ødelagt under de koordinerede terroraktioner på USA den 11. september 2001, da Al-Qaeda-tilknyttede terrorister kaprede de to passagerfly: American Airlines Flight 11 og United Airlines Flight 175, og styrede dem direkte ind i de to tvillingetårne, hvilket fik begge tårne til at kollapse på mindre end to timer.'];Supported
2200;Electronic Arts Victor er en udelukkende japansk gren af Electronic Arts.;['Electronic_Arts_Victor'];['Electronic Arts Victor er en udelukkende japansk gren af Electronic Arts. De har udviklet sportsspil til NES, SNES og Sega Mega Drive.'];Supported
2199;Nogle af Chalmers tekniska högskolas 8400 studerende læser arkitektur.;['Chalmers_tekniska_högskola'];"['Chalmers tekniska högskola (fork. CTH, eng.: ""Chalmers University of Technology"") er et teknisk universitet beliggende i Göteborg, Sverige. Universitetet har ca. 8.400 studerende og 2.500 ansatte. Universitetet fokuserer på forskning og uddannelse indenfor teknologi, naturvidenskab og arkitektur.']";Supported
217;Kvælstofbindere er planter.;['Kvælstofbindere'];['Kvælstofbindere er planter, der kan binde/fiksere kvælstof.'];Supported
2196;Minoru Yamasaki var arkitekten bag World Trade Center.;['Minoru_Yamasaki'];['Minoru Yamasaki (1. december 1912 – 7. februar 1986) var en japansk-amerikansk arkitekt, der vel nok er bedst kendt som arkitekten bag World Trade Center, der blev ødelagt ved terrorangrebet 11. september 2001.'];Supported
2224;Den amerikanske skuespiller Natalie Wood blev 20 år gammel i 1958.;['Natalie_Wood'];"['Natalie Wood (født Natalia Nikolaevna Zakharenko; 20. juli 1938, død 29. november 1981) var en amerikansk skuespiller.']";Supported
187;En Æresoprejsning er en film instrueret af Holger-Madsen.;['En_Æresoprejsning'];['En Æresoprejsning er en film instrueret af Holger-Madsen.'];Supported
986;Folketingsvalget 1943 var det eneste valg under krisbesættelsen.;['Folketingsvalget_1943', 'besættelsen'];['Folketingsvalget 1943 blev afholdt den 23. marts 1943 og var det eneste valg under besættelsen.', 'Besættelsen af Danmark under 2. verdenskrig indledtes, da tyske tropper i forbindelse med Operation Weserübung-Süd den 9. april 1940 besatte Danmark næsten uden militær modstand. Besættelsen sluttede for det meste af Danmark den 5. maj 1945, efter at de tyske tropper i Holland, Nordvesttyskland og Danmark den 4. maj havde kapituleret til de vestallierede styrker. Sovjetunionen overtog dog besættelsen af Bornholm fire dage senere efter at have bombarderet Nexø og Rønne fra luften den 7. og 8. maj. Besættelsen sluttede endeligt den 5. april 1946.'];Supported
985;Hanging Up har Meg Ryan og Lisa Kudrow i hovedrollerne.;['Hanging_Up'];['Hanging Up er en amerikansk dramakomediefilm fra 2000 instrueret af Diane Keaton, der sammen med Meg Ryan, Lisa Kudrow og Walter Matthau spiller hovedrollerne i denne Matthaus sidste film.'];Supported
2255;Alle bogstaverne på en skrivemaskine har præcis samme bredde.;['Skrivemaskine'];['En skrivemaskine er et apparat, hvormed man skriver tekst primært på papir ved at trykke på taster, hvor hver tast skriver et enkelt tegn. Skrivemaskineskrift er monospatieret – alle bogstaverne har præcis samme bredde.'];Supported
2254;Katapult bliver udsendt på DR P3 om hverdagen fra 14 til 16.;['Katapult_(program)'];"[""Katapult er program på DR P3. 2 timer fra mandag til fredag fra 14-16. Koncept lavet af Michael Bernhard, senere Henrik Povlsen (Go'morgen P3) og Anders Breinholt.""]";Supported
201;Rimsø-stenen er en runesten.;['Rimsø-stenen'];['Rimsø-stenen er en runesten, fundet i Rimsø.'];Supported
975;Svein Øvergaard blev født inden år 2000.;['Svein_Øvergaard'];"[""Svein Øvergaard (1. januar 1912 – 1986) var en norsk bokser og jazzmusiker (saxofon, percussion) og bandleder, kendt fra Oslo's jazzmiljø.""]";Supported
2251;Svingefluer kan ligne andre insekter.;['Svingefluer', 'myrer'];"['Svingefluer (""Sepsidae"") er en familie af fluer med omkring 250 arter over hele verden. Svingefluer kan ligne myrer. Hannerne signalerer til hunnerne ved at svinge med vingerne.', 'Myrerne (""Formicidae"") er en familie af årevingede insekter med mere end 14.000 beskrevne arter. Det er en af de mest succesrige grupper af insekter, og de har særlig interesse, fordi de lever i avancerede samfund. I ordenen Hymenoptera er de særligt nært beslægtede med hvepsene, nemlig familierne Vespidae og Scoliidae. De ældste myrer er fundet i lag, som tilhører den sidste del af kridttiden. Myrerne kan kendes på følgende fysiologiske træk: de har følehorn med et skarpt, albueagtigt knæk, og de har et kugleformet kropsled, pedicelet, der er dannet af de første bagkropsled (hos hvepsene er den samme del sammenvokset med brystet). Desuden er de fleste myrer vingeløse, men det varierer mellem kasterne indenfor samfundet og ikke mellem arterne.']";Supported
2250;Svingefluer kan ligne myrer.;['Svingefluer'];"['Svingefluer (""Sepsidae"") er en familie af fluer med omkring 250 arter over hele verden. Svingefluer kan ligne myrer. Hannerne signalerer til hunnerne ved at svinge med vingerne.']";Supported
2249;Mogens Finn Kjærsdam er forhenværende rektor for Aalborg Universitet.;['Finn_Kjærsdam'];['Mogens Finn Kjærsdam (født 25. november 1943 i Roskilde) er en dansk landinspektør (cand.geom.), professor i byplanlægning og forhenværende rektor for Aalborg Universitet fra 2005 til 2014.'];Supported
976;Kærlighed ved første hik blev skrevet af Dennis Jürgensen.;['Kærlighed_ved_første_hik_(bog)'];['Kærlighed ved første hik er en ungdomsroman af forfatteren Dennis Jürgensen, der blev udgivet i 1981.'];Supported
